Code,Name,Country,Exchange,Currency,Type,Isin
MIPLX,"MASSMUTUAL PREMIER INFLATION-PROTECTED AND INCOME FUND ADMINISTRATIVE CLASS",USA,NMFQS,USD,FUND,
MIPNX,"MASSMUTUAL PREMIER INFLATION-PROTECTED AND INCOME FUND CLASS R3",USA,NMFQS,USD,FUND,
MIPRX,"MASSMUTUAL PREMIER INFLATION-PROTECTED AND INCOME FUND CLASS R4",USA,NMFQS,USD,FUND,
MIPSX,"MASSMUTUAL PREMIER INFLATION-PROTECTED AND INCOME FUND CLASS R5",USA,NMFQS,USD,FUND,
MIPTX,"MATTHEWS PACIFIC TIGER FUND INSTITUTIONAL CLASS SHARES",USA,NMFQS,USD,FUND,US5771308344
MIPXX,"The MainStay Funds - MainStay Money Market Fund",USA,NMFQS,USD,FUND,
MIPYX,"MASSMUTUAL PREMIER INFLATION-PROTECTED AND INCOME FUND SERVICE CLASS",USA,NMFQS,USD,FUND,
MIPZX,"MASSMUTUAL PREMIER INFLATION-PROTECTED AND INCOME FUND CLASS I",USA,NMFQS,USD,FUND,US57629H3194
MIQBX,"INTERNATIONAL EQUITY PORTFOLIO CLASS A",USA,NMFQS,USD,FUND,US61744J4994
MIQPX,"INTERNATIONAL EQUITY PORTFOLIO CLASS IS",USA,NMFQS,USD,FUND,US61760X7600
MIR,"Mirion Technologies Inc",USA,NYSE,USD,"Common Stock",US60471A1016
MIR-WT,"Mirion Technologies Inc.",USA,NASDAQ,USD,"Common Stock",
MIRA,"MIRA Pharmaceuticals Inc. Common Stock",USA,NASDAQ,USD,"Common Stock",
MIRGX,"MASSACHUSETTS INVESTORS GROWTH STOCK FUND R2",USA,NMFQS,USD,FUND,US5757198776
MIRM,"Mirum Pharmaceuticals Inc",USA,NASDAQ,USD,"Common Stock",US6047491013
MIRO,"Miromatrix Medical Inc",USA,NASDAQ,USD,"Common Stock",US60471P1084
MIRRX,"MAINSTAY INTERNATIONAL EQUITY FUND CLASS R2",USA,NMFQS,USD,FUND,
MIRSX,"VICTORY INTEGRITY SMALL/MID-CAP VALUE FUND CLASS R6",USA,NMFQS,USD,FUND,
MIRTX,"MASSACHUSETTS INVESTORS TRUST R2",USA,NMFQS,USD,FUND,US5757368635
MIRXF,"Serrano Resources Ltd",USA,PINK,USD,"Common Stock",
MISAX,"VICTORY TRIVALENT INTERNATIONAL SMALL-CAP FUND (FORMERLY VICTORY MUNDER INTERNATIONAL SMALL-CAP FUND) CLASS A",USA,NMFQS,USD,FUND,US92647K1016
MISCX,"BNY MELLON SMALL CAP MULTI-STRATEGY FUND INVESTOR SHARES",USA,NMFQS,USD,FUND,
MISEX,"MIDAS SPECIAL FUND INC. MIDAS SPECIAL FUND INC.",USA,NMFQS,USD,FUND,
MISFX,"MATTHEWS ASIA ESG FUND INSTITUTIONAL CLASS SHARES",USA,NMFQS,USD,FUND,
MISGX,"MERIDIAN SMALL CAP GROWTH FUND INVESTOR CLASS",USA,NMFQS,USD,FUND,US5896198406
MISHX,"AB MUNICIPAL INCOME SHARES AB MUNICIPAL INCOME SHARES",USA,NMFQS,USD,FUND,US01879V2060
MISIX,"VICTORY TRIVALENT INTERNATIONAL SMALL-CAP FUND (FORMERLY VICTORY MUNDER INTERNATIONAL SMALL-CAP FUND) CLASS I",USA,NMFQS,USD,FUND,US92647K3095
MISL,"First Trust Indxx Aerospace & Defense ETF",USA,"NYSE ARCA",USD,ETF,US33733E8315
MISMX,"MATTHEWS ASIA SMALL COMPANIES FUND INSTITUTIONAL CLASS SHARES",USA,NMFQS,USD,FUND,US5771258671
MISSX,"MFS MISSISSIPPI MUNICIPAL BOND FUND A",USA,NMFQS,USD,FUND,US55273N1037
MIST,"Milestone Pharmaceuticals Inc",USA,NASDAQ,USD,"Common Stock",CA59935V1076
MISTX,"BNY MELLON SHORT-TERM U.S. GOVERNMENT SECURITIES FUND INVESTOR SHARES",USA,NMFQS,USD,FUND,
MISVF,"Minco Silver Corporation",USA,OTCQX,USD,"Common Stock",CA60254C1005
MISXX,"Morgan Stanley Institutional Liquidity Funds - Treasury Portfolio",USA,NMFQS,USD,FUND,
MITA,"Coliseum Acquisition Corp",USA,NASDAQ,USD,"Common Stock",KYG2263T1233
MITAU,"Coliseum Acquisition Corp Unit",USA,NASDAQ,USD,Unit,KYG2263T1159
MITAW,"Coliseum Acquisition Corp. Warrant",USA,NASDAQ,USD,"Common Stock",
MITBX,"MASSACHUSETTS INVESTORS TRUST B",USA,NMFQS,USD,FUND,US5757362026
MITCX,"MASSACHUSETTS INVESTORS TRUST C",USA,NMFQS,USD,FUND,US5757363016
MITDX,"MASSACHUSETTS INVESTORS TRUST R4",USA,NMFQS,USD,FUND,
MITEF,"Mitsubishi Estate Co. Ltd",USA,PINK,USD,"Common Stock",
MITEX,"MATTHEWS ASIA INNOVATORS FUND INSTITUTIONAL CLASS SHARES",USA,NMFQS,USD,FUND,
MITEY,"Mitsubishi Estate Co Ltd ADR",USA,PINK,USD,"Common Stock",US6067832070
MITFF,"Mitie Group plc",USA,PINK,USD,"Common Stock",
MITFY,"Mitie Group Plc ADR",USA,PINK,USD,"Common Stock",US60671Y1073
MITGX,"MASSACHUSETTS INVESTORS TRUST R1",USA,NMFQS,USD,FUND,
MITHX,"MASSACHUSETTS INVESTORS TRUST R3",USA,NMFQS,USD,FUND,US5757368486
MITI,"Mitesco Inc",USA,OTCQB,USD,"Common Stock",US60672T1079
MITIX,"MASSACHUSETTS INVESTORS TRUST I",USA,NMFQS,USD,FUND,US5757364006
MITJF,"The Mint Corporation",USA,PINK,USD,"Common Stock",
MITJX,"MASSACHUSETTS INVESTORS TRUST R6",USA,NMFQS,USD,FUND,US5757368148
MITK,"Mitek Systems Inc",USA,NASDAQ,USD,"Common Stock",US6067102003
MITQ,"Moving iMage Technologies Inc",USA,"NYSE MKT",USD,"Common Stock",US62464R1095
MITSF,"Mitsui & Co. Ltd",USA,PINK,USD,"Common Stock",
MITSY,"Mitsui & Company Ltd",USA,PINK,USD,"Common Stock",US6068272029
MITT,"AG Mortgage Investment Trust Inc",USA,NYSE,USD,"Common Stock",US0012285013
MITT-PA,"AG Mortgage Investment Trust Inc",USA,NYSE,USD,"Preferred Stock",
MITT-PB,"AG Mortgage Investment Trust Inc",USA,NYSE,USD,"Preferred Stock",
MITT-PC,"AG Mortgage Investment Trust Inc",USA,NYSE,USD,"Preferred Stock",
MITTX,"MASSACHUSETTS INVESTORS TRUST A",USA,NMFQS,USD,FUND,US5757361036
MITUY,"Mitsui Chemicals Inc ADR",USA,PINK,USD,"Common Stock",US6068361046
MIUAX,"MFS Municipal Intermediate Fund Class A",USA,NMFQS,USD,FUND,
MIUCX,"MFS Municipal Intermediate Fund Class C",USA,NMFQS,USD,FUND,
MIUIX,"MFS Municipal Intermediate Fund Class I",USA,NMFQS,USD,FUND,
MIURX,"MFS Municipal Intermediate Fund Class R6",USA,NMFQS,USD,FUND,
MIVAX,"MFS VIRGINIA MUNICIPAL BOND FUND I",USA,NMFQS,USD,FUND,
MIVIX,"Madison Investors Fund Class I",USA,NMFQS,USD,FUND,
MIXAX,"MAINSTAY INDEXED BOND FUND CLASS A",USA,NMFQS,USD,FUND,
MIXIF,"mixi Inc",USA,PINK,USD,"Common Stock",
MIXIX,"MAINSTAY INDEXED BOND FUND CLASS I",USA,NMFQS,USD,FUND,US56063J2520
MIXMX,"MainStay Short Term Bond Fund Simple Class",USA,NMFQS,USD,FUND,
MIXNX,"MAINSTAY INDEXED BOND FUND INVESTOR CLASS",USA,NMFQS,USD,FUND,
MIXT,"Mix Telemats Ltd",USA,NYSE,USD,"Common Stock",US60688N1028
MIXX,"Mix1 Life Inc",USA,PINK,USD,"Common Stock",
MIY,"BlackRock MuniYield MI Quality Closed Fund",USA,NYSE,USD,FUND,US09254V1052
MIZIX,"MASSMUTUAL PREMIER INTERNATIONAL EQUITY FUND CLASS I",USA,NMFQS,USD,FUND,US57630C7700
MJ,"ETFMG Alternative Harvest",USA,"NYSE ARCA",USD,ETF,US26924G5080
MJARF,"MJardin Group Inc",USA,PINK,USD,"Common Stock",CA60689X1096
MJAXX,"Prudential Government Money Market Fund Inc.",USA,NMFQS,USD,FUND,
MJCXX,"Prudential Government Money Market Fund Inc.",USA,NMFQS,USD,FUND,
MJDLF,"Major Drilling Group International Inc",USA,PINK,USD,"Common Stock",
MJDS,"Mojo Data Solutions Inc",USA,PINK,USD,"Common Stock",
MJFOX,"MATTHEWS JAPAN FUND INVESTOR CLASS SHARES",USA,NMFQS,USD,FUND,US5771308005
MJGCF,"Majestic Gold Corp",USA,PINK,USD,"Common Stock",
MJGXX,"JPMorgan Trust II - JPMorgan U.S. Government Money Market Fund",USA,NMFQS,USD,FUND,
MJHI,"MJ Harvest Inc",USA,OTCQB,USD,"Common Stock",
MJIIX,"MSVIF Core Plus Fixed Income Port Class",USA,NMFQS,USD,FUND,
MJLB,"Ultrack Systems Inc",USA,PINK,USD,"Common Stock",US90400F1030
MJLXX,"JPMorgan Trust II - JPMorgan Liquid Assets Money Market Fund",USA,NMFQS,USD,FUND,
MJMXX,"JPMorgan Trust II - JPMorgan Municipal Money Market Fund",USA,NMFQS,USD,FUND,
MJNA,"Medical Marijuana I",USA,PINK,USD,"Common Stock",US58463A1051
MJNE,"MJ Holdings Inc",USA,PINK,USD,"Common Stock",US5530751024
MJPXX,"JPMorgan Trust II - JPMorgan U.S. Treasury Plus Money Market Fund",USA,NMFQS,USD,FUND,
MJRFX,"BlackRock Mid Cap Dividend Fund -",USA,NMFQS,USD,FUND,
MJTXX,"JPMorgan Trust II - JPMorgan U.S. Treasury Plus Money Market Fund",USA,NMFQS,USD,FUND,
MJUS,"ETFMG U.S. Alternative Harvest ETF",USA,"NYSE ARCA",USD,ETF,US26924G7557
MJWL,"Majic Wheels Corp.",USA,PINK,USD,"Common Stock",US5607691012
MJWNY,"Naked Wines plc",USA,PINK,USD,"Common Stock",
MKAM,"MKAM ETF",USA,NASDAQ,USD,ETF,US02072L4905
MKC,"McCormick & Company Incorporated",USA,NYSE,USD,"Common Stock",US5797802064
MKC-V,"McCormick & Company Incorporated",USA,NYSE,USD,"Preferred Stock",
MKCMX,"BlackRock California Municipal Opportunities Fund -",USA,NMFQS,USD,FUND,
MKCPX,"BlackRock Balanced Capital Fund Inc. -",USA,NMFQS,USD,FUND,
MKDCX,"BlackRock Emerging Markets Fund Inc. K Shares",USA,NMFQS,USD,FUND,
MKDTY,"Molecular Data Inc.",USA,PINK,USD,"Common Stock",
MKDVX,"BlackRock Equity Dividend Fund Class K S",USA,NMFQS,USD,FUND,
MKEAF,"Mauna Kea Technologies SA",USA,PINK,USD,"Common Stock",
MKECX,"Blackrock Funds - Emerging Markets Ex-China Fund",USA,NMFQS,USD,"Mutual Fund",
MKEFX,"BlackRock EuroFund Class K",USA,NMFQS,USD,FUND,
MKEWF,"Makita Corporation",USA,PINK,USD,"Common Stock",
MKFG,"Markforged Holding Corp",USA,NYSE,USD,"Common Stock",US57064N1028
MKFOX,"BlackRock Large Cap Focus Growth Fund Class K",USA,NMFQS,USD,FUND,
MKGAF,"MERCK Kommanditgesellschaft auf Aktien",USA,PINK,USD,"Common Stock",
MKGCX,"BlackRock Advantage Global Fund Inc. -",USA,NMFQS,USD,FUND,
MKGP,"Maverick Energy Group Ltd",USA,PINK,USD,"Common Stock",
MKHCX,"MAINSTAY HIGH YIELD CORPORATE BOND FUND CLASS B",USA,NMFQS,USD,FUND,US56062F4000
MKILX,"BlackRock International Fund -",USA,NMFQS,USD,FUND,
MKIN,"MCNB Banks Inc",USA,PINK,USD,"Common Stock",
MKINX,"Mainstay Tax Free Bond Fund Investor Clas",USA,NMFQS,USD,FUND,
MKKGY,"Merck KGaA ADR",USA,PINK,USD,"Common Stock",US5893392093
MKKOF,"Marimekko Oyj",USA,PINK,USD,"Common Stock",
MKL,"Markel Corporation",USA,NYSE,USD,"Common Stock",US5705351048
MKLNF,"M1 Kliniken AG",USA,PINK,USD,"Common Stock",
MKLOX,"BlackRock Global Allocation Fund Inc Cla",USA,NMFQS,USD,FUND,US09258N7782
MKMTX,"BlackRock Strategic Municipal Opportunities Fund -",USA,NMFQS,USD,FUND,
MKMXX,"The MainStay Funds - MainStay Money Market Fund",USA,NMFQS,USD,FUND,
MKNGF,"Mkango Resources Ltd",USA,PINK,USD,"Common Stock",
MKNJX,"BlackRock New Jersey Municipal Bond Fund -",USA,NMFQS,USD,FUND,
MKNKX,"BlackRock New York Municipal Opportunities Fund -",USA,NMFQS,USD,FUND,
MKOR,"Matthews International Funds",USA,"NYSE ARCA",USD,"Common Stock",
MKPYX,"BlackRock Pennsylvania Municipal Bond Fund -",USA,NMFQS,USD,FUND,
MKRIF,"Melkior Resources Inc",USA,PINK,USD,"Common Stock",
MKRYF,"Manitok Energy Inc",USA,PINK,USD,"Common Stock",CA5634991023
MKSCX,"Blackrock Funds - Sustainable Advantage Global Equity Fund",USA,NMFQS,USD,"Mutual Fund",
MKSEF,"Marksmen Energy Inc",USA,PINK,USD,"Common Stock",
MKSI,"MKS Instruments Inc",USA,NASDAQ,USD,"Common Stock",US55306N1046
MKSPX,"BlackRock Advantage U.S. Total Market Fund Inc. -",USA,NMFQS,USD,FUND,
MKSXX,"MassMutual Premier Funds - MassMutual Premier Money Market Fund",USA,NMFQS,USD,FUND,
MKTAY,"Makita Corp",USA,PINK,USD,"Common Stock",US5608773009
MKTBX,"MAINSTAY TAX FREE BOND FUND CLASS B",USA,NMFQS,USD,FUND,
MKTDF,"DeepMarkit Corp",USA,OTCQB,USD,"Common Stock",
MKTRX,"MAINSTAY INCOME BUILDER FUND CLASS B",USA,NMFQS,USD,FUND,
MKTW,"Marketwise Inc",USA,NASDAQ,USD,"Common Stock",US57064P1075
MKTX,"MarketAxess Holdings Inc",USA,NASDAQ,USD,"Common Stock",US57060D1081
MKTXX,"The MainStay Funds - MainStay Money Market Fund",USA,NMFQS,USD,FUND,
MKUL,"Molekule Group Inc.",USA,NASDAQ,USD,"Common Stock",
MKVBX,"MFS International Large Cap Value Fund Class A",USA,NMFQS,USD,FUND,
MKVCX,"MFS International Large Cap Value Fund Class C",USA,NMFQS,USD,FUND,
MKVDX,"MFS International Large Cap Value Fund Class R1",USA,NMFQS,USD,FUND,
MKVEX,"MFS International Large Cap Value Fund Class R2",USA,NMFQS,USD,FUND,
MKVFX,"MFS International Large Cap Value Fund Class R3",USA,NMFQS,USD,FUND,
MKVGX,"MFS International Large Cap Value Fund Class R4",USA,NMFQS,USD,FUND,
MKVHX,"MFS Series Trust X - MFS International Large Cap Value Fund",USA,NMFQS,USD,FUND,
MKVIX,"MFS International Large Cap Value Fund Class I",USA,NMFQS,USD,FUND,
MKVNF,"District Metals Corp",USA,PINK,USD,"Common Stock",
MKWIX,"BlackRock Strategic Global Bond Fund Inc",USA,NMFQS,USD,FUND,
MKYHX,"BlackRock High Yield Municipal Fund -",USA,NMFQS,USD,FUND,
ML,"MoneyLion Inc",USA,NYSE,USD,"Common Stock",US60938K1060
MLAAX,"MAINSTAY LARGE CAP GROWTH FUND CLASS A",USA,NMFQS,USD,FUND,US56062X6748
MLAB,"Mesa Laboratories Inc",USA,NASDAQ,USD,"Common Stock",US59064R1095
MLABX,"MAINSTAY LARGE CAP GROWTH FUND CLASS B",USA,NMFQS,USD,FUND,
MLACX,"MAINSTAY LARGE CAP GROWTH FUND CLASS C",USA,NMFQS,USD,FUND,US56062X6581
MLAIX,"MAINSTAY LARGE CAP GROWTH FUND CLASS I",USA,NMFQS,USD,FUND,US56062X6417
MLALX,"MFS ALABAMA MUNICIPAL BOND FUND I",USA,NMFQS,USD,FUND,
MLBEF,"Webcentral Group Limited",USA,PINK,USD,"Common Stock",
MLCG,"ML Capital Group Inc",USA,PINK,USD,"Common Stock",US55314D3044
MLCGX,"Mercer US Large Cap Equity Fund Class Y3",USA,NMFQS,USD,FUND,
MLCO,"Melco Resorts & Entertainment Ltd",USA,NASDAQ,USD,"Common Stock",US5854641009
MLCPX,"MAINGATE MLP FUND CLASS C",USA,NMFQS,USD,FUND,US5605993006
MLCT,"Vitality Biopharma Inc",USA,PINK,USD,"Common Stock",US92849B1070
MLDAX,"SHORT DURATION INCOME PORTFOLIO CLASS A SHARES",USA,NMFQS,USD,FUND,
MLEC,"Moolec Science SA Ordinary Shares",USA,NASDAQ,USD,"Common Stock",
MLECW,"Moolec Science SA Warrant",USA,NASDAQ,USD,"Common Stock",
MLFAX,"MFS LIFETIME 2040 FUND A",USA,NMFQS,USD,FUND,
MLFB,"Major League Football Inc",USA,PINK,USD,"Common Stock",US5608141058
MLFBX,"MFS LIFETIME 2040 FUND B",USA,NMFQS,USD,FUND,
MLFCX,"MFS LIFETIME 2040 FUND C",USA,NMFQS,USD,FUND,
MLFEX,"MFS LIFETIME 2040 FUND R1",USA,NMFQS,USD,FUND,
MLFGX,"MFS LIFETIME 2040 FUND R2",USA,NMFQS,USD,FUND,US55275E5151
MLFHX,"MFS LIFETIME 2040 FUND R3",USA,NMFQS,USD,FUND,
MLFIX,"MFS LIFETIME 2040 FUND I",USA,NMFQS,USD,FUND,
MLFJX,"MFS LIFETIME 2040 FUND R4",USA,NMFQS,USD,FUND,US55275E4816
MLFKX,"MFS LIFETIME 2040 FUND R6",USA,NMFQS,USD,FUND,
MLFNF,"Maple Leaf Foods Inc",USA,PINK,USD,"Common Stock",
MLGAF,"Malaga Inc",USA,PINK,USD,"Common Stock",
MLGCF,"M3 Metals Corp",USA,OTCQB,USD,"Common Stock",
MLGF,"Malaga Financial Corporation",USA,PINK,USD,"Common Stock",US5610461031
MLGO,"MicroAlgo Inc.",USA,NASDAQ,USD,"Common Stock",
MLGRX,"MAINSTAY LARGE CAP GROWTH FUND CLASS R3",USA,NMFQS,USD,FUND,US56062X6177
MLHC,"M Line Hldgs Inc",USA,PINK,USD,"Common Stock",US55313Q1085
MLI,"Mueller Industries Inc",USA,NYSE,USD,"Common Stock",US6247561029
MLIIX,"BNY MELLON INTERNATIONAL EQUITY INCOME FUND INVESTOR",USA,NMFQS,USD,FUND,
MLIMX,"BNY MELLON INTERNATIONAL EQUITY INCOME FUND CLASS M",USA,NMFQS,USD,FUND,US05569M3842
MLINX,"MAINSTAY LARGE CAP GROWTH FUND INVESTOR CLASS",USA,NMFQS,USD,FUND,US56062X4503
MLKKF,"Mercator Minerals Ltd",USA,PINK,USD,"Common Stock",
MLKN,"MillerKnoll Inc",USA,NASDAQ,USD,"Common Stock",US6005441000
MLLAX,"MFS LIFETIME INCOME FUND A",USA,NMFQS,USD,FUND,US55275E1010
MLLBX,"MFS LIFETIME INCOME FUND B",USA,NMFQS,USD,FUND,
MLLCF,"Molecular Partners AG",USA,PINK,USD,"Common Stock",
MLLCX,"Mfs Lifetime Retirement Incme Fund Class",USA,NMFQS,USD,FUND,US55275E3099
MLLEX,"MFS LIFETIME INCOME FUND R1",USA,NMFQS,USD,FUND,
MLLGF,"Mullen Group Ltd",USA,PINK,USD,"Common Stock",
MLLGX,"MFS LIFETIME INCOME FUND R2",USA,NMFQS,USD,FUND,
MLLHX,"MFS LIFETIME INCOME FUND R3",USA,NMFQS,USD,FUND,
MLLIX,"MFS LIFETIME INCOME FUND I",USA,NMFQS,USD,FUND,
MLLJX,"MFS LIFETIME INCOME FUND R4",USA,NMFQS,USD,FUND,US55275E8874
MLLKX,"MFS LIFETIME INCOME FUND R6",USA,NMFQS,USD,FUND,
MLLOF,"Medallion Resources Ltd",USA,OTCQB,USD,"Common Stock",
MLLUY,"Metallurgical Corporation of China Ltd ADR",USA,PINK,USD,"Common Stock",US59126Q1076
MLM,"Martin Marietta Materials Inc",USA,NYSE,USD,"Common Stock",US5732841060
MLMAX,"GLOBAL CORE PORTFOLIO CLASS A",USA,NMFQS,USD,FUND,
MLMCX,"GLOBAL CORE PORTFOLIO CLASS C",USA,NMFQS,USD,FUND,
MLMIX,"GLOBAL CORE PORTFOLIO CLASS I",USA,NMFQS,USD,FUND,
MLMLF,"McFarlane Lake Mining Limited",USA,OTCQB,USD,"Common Stock",
MLMN,"Millennium Prime Inc",USA,PINK,USD,"Common Stock",US60040U1097
MLMRX,"MFS LIMITED MATURITY FUND R2",USA,NMFQS,USD,FUND,
MLMSX,"GLOBAL CORE PORTFOLIO CLASS IS",USA,NMFQS,USD,FUND,
MLMXX,"BNY Mellon Funds Trust - BNY Mellon Money Market Fund",USA,NMFQS,USD,FUND,
MLMZF,"Metallica Minerals Limited",USA,PINK,USD,"Common Stock",
MLN,"VanEck Long Muni ETF",USA,BATS,USD,ETF,US92189F5364
MLNAX,"GLOBAL CONCENTRATED PORTFOLIO CLASS A",USA,NMFQS,USD,FUND,
MLNCX,"GLOBAL CONCENTRATED PORTFOLIO CLASS C",USA,NMFQS,USD,FUND,
MLNFX,"AIM Counselor Series Trust Invesco Counselor Series Trust - Invesco Master Loan Fund",USA,NMFQS,USD,FUND,
MLNIX,"GLOBAL CONCENTRATED PORTFOLIO CLASS I",USA,NMFQS,USD,FUND,
MLNK,"Meridianlink Inc",USA,NYSE,USD,"Common Stock",US58985J1051
MLNSX,"GLOBAL CONCENTRATED PORTFOLIO CLASS IS",USA,NMFQS,USD,FUND,
MLOAX,"COHEN & STEERS MLP & ENERGY OPPORTUNITY FUND INC. CLASS A",USA,NMFQS,USD,FUND,
MLOCX,"COHEN & STEERS MLP & ENERGY OPPORTUNITY FUND INC. CLASS C",USA,NMFQS,USD,FUND,
MLOIX,"COHEN & STEERS MLP & ENERGY OPPORTUNITY FUND INC. CLASS I",USA,NMFQS,USD,FUND,US19249F3055
MLORF,"Montello Resources Ltd",USA,PINK,USD,"Common Stock",
MLORX,"COHEN & STEERS MLP & ENERGY OPPORTUNITY FUND INC. CLASS R",USA,NMFQS,USD,FUND,
MLOXX,"BNY Mellon Funds Trust - BNY Mellon Money Market Fund",USA,NMFQS,USD,FUND,
MLOZX,"COHEN & STEERS MLP & ENERGY OPPORTUNITY FUND INC. CLASS Z",USA,NMFQS,USD,FUND,
MLP,"Maui Land & Pineapple Company Inc",USA,NYSE,USD,"Common Stock",US5773451019
MLPA,"Global X MLP ETF",USA,"NYSE ARCA",USD,ETF,US37954Y3430
MLPAX,"OPPENHEIMER STEELPATH MLP ALPHA FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US8582684028
MLPB,"UBS AG London Branch ELKS 6",USA,"NYSE ARCA",USD,ETF,US90274D3825
MLPDX,"OPPENHEIMER STEELPATH MLP INCOME FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US8582686007
MLPEX,"Steelpath Select 40 Fund Clas",USA,NMFQS,USD,FUND,US8582688086
MLPFX,"OPPENHEIMER STEELPATH MLP SELECT 40 FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US8582681057
MLPGX,"OPPENHEIMER STEELPATH MLP ALPHA FUND CLASS C SHARES",USA,NMFQS,USD,FUND,US8582688813
MLPH,"Molecular Pharmacology (USA) Ltd",USA,OTCCE,USD,"Common Stock",
MLPIX,"MID-CAP VALUE PROFUND MID-CAP VALUE PROFUND INVESTOR CLASS",USA,NMFQS,USD,FUND,
MLPLX,"OPPENHEIMER STEELPATH MLP ALPHA PLUS FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US8582688326
MLPMX,"OPPENHEIMER STEELPATH MLP ALPHA PLUS FUND CLASS C SHARES",USA,NMFQS,USD,FUND,
MLPNF,"Millennial Potash Corp.",USA,OTCQB,USD,"Common Stock",
MLPNX,"OPPENHEIMER STEELPATH MLP ALPHA PLUS FUND CLASS Y SHARES",USA,NMFQS,USD,FUND,US8582688169
MLPO,"Credit Suisse S&P MLP Index ETN",USA,"NYSE ARCA",USD,ETF,US22539T4563
MLPOX,"OPPENHEIMER STEELPATH MLP ALPHA FUND CLASS Y SHARES",USA,NMFQS,USD,FUND,US8582685017
MLPR,"ETRACS Quarterly Pay 1.5X Leveraged Alerian MLP Index ETN",USA,"NYSE ARCA",USD,ETF,US90269A2785
MLPRX,"OPPENHEIMER STEELPATH MLP INCOME FUND CLASS C SHARES",USA,NMFQS,USD,FUND,US8582688730
MLPSX,"MID-CAP VALUE PROFUND MID-CAP VALUE PROFUND SERVICE CLASS",USA,NMFQS,USD,FUND,
MLPTX,"OPPENHEIMER STEELPATH MLP SELECT 40 FUND CLASS Y SHARES",USA,NMFQS,USD,FUND,US8582682048
MLPX,"Global X MLP & Energy Infrastructure ETF",USA,"NYSE ARCA",USD,ETF,US37954Y2937
MLPZX,"OPPENHEIMER STEELPATH MLP INCOME FUND CLASS Y SHARES",USA,NMFQS,USD,FUND,US8582687096
MLR,"Miller Industries Inc",USA,NYSE,USD,"Common Stock",US6005512040
MLRKF,"Millrock Resources Inc",USA,OTCQB,USD,"Common Stock",
MLRKX,"BlackRock Advantage Large Cap Core Fund -",USA,NMFQS,USD,FUND,
MLRMX,"MainStay Winslow Large Cap Growth Fund Simple Class",USA,NMFQS,USD,FUND,
MLRRX,"MAINSTAY LARGE CAP GROWTH FUND CLASS R1",USA,NMFQS,USD,FUND,US56062X6334
MLRSX,"MAINSTAY LARGE CAP GROWTH FUND CLASS R6",USA,NMFQS,USD,FUND,US56063N8083
MLRT,"Metalert Inc.",USA,PINK,USD,"Common Stock",
MLRTX,"MAINSTAY LARGE CAP GROWTH FUND CLASS R2",USA,NMFQS,USD,FUND,US56062X6250
MLRYY,"Mail.ru Group Limited",USA,OTCCE,USD,"Common Stock",
MLSAX,"Aberdeen eq Long-Short Fd Cl A",USA,NMFQS,USD,FUND,
MLSPF,"Melrose Industries PLC",USA,PINK,USD,"Common Stock",
MLSS,"Milestone Scientific",USA,"NYSE MKT",USD,"Common Stock",US59935P2092
MLTAX,"MFS LIFETIME 2030 FUND A",USA,NMFQS,USD,FUND,
MLTBX,"MFS LIFETIME 2030 FUND B",USA,NMFQS,USD,FUND,
MLTCX,"MFS LIFETIME 2030 FUND C",USA,NMFQS,USD,FUND,
MLTEX,"MFS LIFETIME 2030 FUND R1",USA,NMFQS,USD,FUND,
MLTGX,"MFS LIFETIME 2030 FUND R2",USA,NMFQS,USD,FUND,US55275E6142
MLTHX,"MFS LIFETIME 2030 FUND R3",USA,NMFQS,USD,FUND,US55275E5987
MLTIX,"MFS LIFETIME 2030 FUND I",USA,NMFQS,USD,FUND,
MLTJX,"MFS LIFETIME 2030 FUND R4",USA,NMFQS,USD,FUND,US55275E5805
MLTKX,"MFS LIFETIME 2030 FUND R6",USA,NMFQS,USD,FUND,
MLTNF,"Molten Metals Corp",USA,OTCGREY,USD,"Common Stock",
MLTO,"MEDirect Latino Inc",USA,OTCGREY,USD,"Common Stock",
MLTX,"MoonLake Immunotherapeutics",USA,NASDAQ,USD,"Common Stock",
MLUAX,"Massmutual Select Mid Cap Value Fund Class",USA,NMFQS,USD,FUND,
MLUFX,"MASSMUTUAL SELECT MID-CAP VALUE FUND CLASS R4",USA,NMFQS,USD,FUND,
MLULX,"MASSMUTUAL SELECT MID-CAP VALUE FUND ADMINISTRATIVE CLASS",USA,NMFQS,USD,FUND,
MLUNX,"MASSMUTUAL SELECT MID-CAP VALUE FUND CLASS R3",USA,NMFQS,USD,FUND,
MLUSX,"MASSMUTUAL SELECT MID-CAP VALUE FUND CLASS R5",USA,NMFQS,USD,FUND,
MLUYX,"MASSMUTUAL SELECT MID-CAP VALUE FUND SERVICE CLASS",USA,NMFQS,USD,FUND,
MLUZX,"MASSMUTUAL SELECT MID-CAP VALUE FUND CLASS I",USA,NMFQS,USD,FUND,US57630A3784
MLVAX,"MFS LOW VOLATILITY EQUITY FUND A",USA,NMFQS,USD,FUND,
MLVBX,"MFS LOW VOLATILITY EQUITY FUND B",USA,NMFQS,USD,FUND,
